Total Fwd Packet,Total Bwd packets,Flow Bytes/s,Bwd Packets/s,FWD Init Win Bytes,Bwd Init Win Bytes,Flow Duration,Flow IAT Min,Fwd IAT Min,Fwd IAT Total,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Packet Length Max,Fwd Seg Size Min,PSH Flag Count,Down/Up Ratio,Fwd Header Length
9,4,166.3163,0.054418086,256,229,73504974.0,2.5379,3,72200000,8,730271.6715,1265916,56.0,11607.0,0,5.656854249,0,5795.50069,11595,20,0,0,172.0
3,7,20505.9583,13.99132538,8192,229,500310.0,1.0441,1,46986,15,181854.1139,500238,26.0,11601.0,0,10.26320288,0,1561.969346,4380,20,1,2,72.0
8,5,154.8777,0.068026881,256,229,73500356.0,3.2155,3,72700000,3,421453.369,844237,56.0,11607.0,0,5.656854249,0,3173.373883,5840,20,0,0,172.0
3,5,23309.6975,9.997580585,8192,229,500121.0,1.0341,1,47003,64,219510.2624,500013,26.0,11601.0,0,10.26320288,0,2411.235202,5755,20,1,1,72.0
8,5,161.0769,0.068026846,256,229,73500394.0,1.0187,1,72700000,2,421467.3107,844257,56.0,11607.0,0,5.656854249,0,3802.315321,8760,20,0,0,172.0
4,6,13394.5247,6.608009568,8192,229,907989.0,12.2811,49,33384,14,387461.8207,907950,26.0,11601.0,0,10.26320288,0,2189.772933,5840,20,1,2,72.0
9,6,152.7114,0.082087635,256,229,73092616.0,0.0,0,72300000,2,349008.8529,781947,56.0,11607.0,0,5.656854249,0,2188.714486,4380,20,0,0,172.0
4,6,12768.0209,6.408127214,8192,229,936311.0,15.2894,49,20102,16,407154.6461,936245,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
9,4,165.9787,0.054758052,256,229,73048618.0,2.0198,2,73000000,158,4384.694174,15591,56.0,11601.0,0,5.656854249,0,3540.00286,7215,20,0,0,172.0
4,6,12271.664,6.408168278,8192,229,936305.0,0.9771,1,20148,189,407171.5696,936195,26.0,11601.0,0,10.26320288,0,1998.0254,4380,20,1,2,72.0
7,6,155.8394,0.082110481,256,229,73072279.0,3.3617,3,73000000,66,13451.53774,40229,56.0,11601.0,0,5.656854249,0,1495.722401,2920,20,0,0,172.0
3,4,11660.963,4.273139048,8192,229,936080.0,4.2495,4,20216,191,522800.4142,935988,26.0,11601.0,0,10.26320288,0,4088.041942,8675,20,1,1,72.0
8,7,154.7138,0.095751846,256,229,73105640.0,2.3983,3,73100000,46,16104.61425,61654,56.0,11601.0,0,5.656854249,0,1964.895647,5840,20,0,0,172.0
3,6,11174.8757,6.408442054,8192,229,936265.0,16.637,49,20244,14,407232.5063,936130,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
8,5,157.8002,0.068392482,256,229,73107451.0,1.0538,1,73100000,192,18034.68577,61288,56.0,11601.0,0,5.656854249,0,2207.341206,4380,20,0,0,172.0
3,5,12670.9165,5.422399499,8192,229,922101.0,0.9651,1,4731,160,457647.0453,922052,26.0,11601.0,0,10.26320288,0,3022.508098,7300,20,1,1,72.0
7,6,157.0196,0.082085407,256,229,73094600.0,44.9728,1008,73100000,45,16927.45135,61414,50.0,11601.0,0,6.094494002,0,2189.772933,5840,20,0,0,152.0
3,5,12333.4183,5.422405379,8192,229,922100.0,51.5966,47,4776,167,457619.3744,922006,26.0,11601.0,0,10.26320288,0,2436.833027,5840,20,1,1,72.0
8,4,159.0052,0.054723727,256,229,73094437.0,4.1555,4,73100000,271,18260.71004,61236,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0
3,4,12708.4479,4.330054039,8192,229,923776.0,42.7859,49,4871,158,528976.6788,923707,26.0,11601.0,0,10.26320288,0,3540.00286,7215,20,1,1,72.0
4,4,12959.9231,4.337980757,8192,229,922088.0,50.3506,48,4856,167,528008.8908,921950,26.0,11601.0,0,10.26320288,0,3540.00286,7215,20,1,1,72.0
3,6,6386.5059,3.559609819,8192,229,1685578.0,2.215,2,706,15,753229.1578,1685429,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0
10,6,157.5853,0.082950487,256,229,72332306.0,1.1217,1,72300000,12,14936.76991,49316,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0
4,5,6393.4343,2.966427751,8192,229,1685529.0,1.0247,1,753,5,842085.2221,1685401,26.0,11607.0,0,10.26320288,0,4413.201989,10135,20,1,1,72.0
9,6,157.4774,0.082947302,256,229,72335083.0,0.9472,1,72300000,15,13216.37773,37123,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0
2,7,7258.8137,4.152644077,8192,229,1685673.0,2.2008,49,700,2,687643.6817,1685612,26.0,11607.0,0,10.26320288,0,2127.59774,5840,20,1,2,72.0
9,6,162.8691,0.08294838,256,229,72334143.0,0.978,1,72300000,16,13155.03943,37182,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0
3,6,9241.1507,4.865667042,8192,229,1233130.0,38.1216,39,9478,90,545883.7008,1233063,26.0,11601.0,0,10.26320288,0,1998.0254,4380,20,1,2,72.0
8,4,155.2964,0.055303493,256,229,72328162.0,3.1302,3,72300000,186,16162.52302,37174,56.0,11601.0,0,5.656854249,0,4128.319301,8760,20,0,0,172.0
2,4,9202.4111,3.244293693,8192,229,1232934.0,3.1957,3,9533,157,703356.3383,1232848,26.0,11601.0,0,10.26320288,0,3540.00286,7215,20,1,1,72.0
8,6,155.6331,0.082572997,256,229,72662980.0,3.0657,3,72300000,14,163170.3311,372967,56.0,11601.0,0,5.656854249,0,2189.772933,5840,20,0,0,172.0
3,5,9683.7183,4.093787023,8192,229,1221363.0,3.1534,18,743,3,610053.2504,1221309,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
4,5,9086.8826,4.093626142,8192,229,1221411.0,10.8046,44,731,11,610060.4235,1221378,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
3,5,9316.6213,4.093056457,8192,229,1221581.0,1.6309,117,769,2,610113.4319,1221564,26.0,11607.0,0,10.26320288,0,4455.182578,10220,20,1,1,72.0
3,4,9207.745,3.274887508,8192,229,1221416.0,4.0342,82,769,4,704483.1926,1221369,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0
2,5,8954.2447,4.090458025,8192,229,1222357.0,2.915,52,759,3,610541.9308,1222309,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
3,5,8785.5921,4.090712365,8192,229,1222281.0,2.9268,96,798,3,610492.5881,1222217,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
3,5,14460.6625,6.229225533,8192,229,802668.0,2.3589,74,779,3,400666.6227,802529,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0
3,4,12635.2069,4.64935711,8192,229,860334.0,27.4672,67,14762,193,483726.6407,860303,26.0,11601.0,0,10.26320288,0,4871.82583,10135,20,1,1,72.0
8,5,159.6401,0.068782375,256,229,72693041.0,3.7203,97,72200000,5,235324.1157,471881,56.0,11607.0,0,5.656854249,0,4413.201989,10135,20,0,0,172.0
3,6,14160.3366,6.974019453,8192,229,860336.0,46.2165,49,14758,46,376354.7844,860260,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
8,5,159.8524,0.068779859,256,229,72695700.0,4.3489,98,72200000,4,236270.9224,473836,56.0,11607.0,0,5.656854249,0,3327.769794,7215,20,0,0,172.0
4,6,12935.726,6.756855675,8192,229,887987.0,16.932,147,995,15,396367.0886,887932,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0
9,6,147.5222,0.08238501,256,229,72828783.0,17.4021,69,72200000,16,264041.3182,618799,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0
2,6,12585.9245,6.728554415,8192,229,891722.0,3.8069,4,1037,14,398017.6691,891699,26.0,11607.0,0,10.26320288,0,2529.124572,5755,20,1,2,72.0
9,5,152.8894,0.068755794,256,229,72721144.0,1.0394,1,72200000,59,242497.0309,515185,62.0,11601.0,0,5.30199124,0,2436.833027,5840,20,0,0,192.0
2,5,12632.6159,5.607109815,8192,229,891725.0,1.9734,2,994,5,445017.0842,891679,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
9,6,160.6825,0.082504695,256,229,72723134.0,2.8903,3,72200000,13,218805.825,517555,62.0,11601.0,0,5.30199124,0,1743.612772,4295,20,0,0,192.0
3,4,13433.4888,4.485879014,8192,229,891687.0,5.1321,60,1052,5,513854.7198,891642,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0
7,4,140.8374,0.054926385,256,229,72824746.0,52.4749,55,72200000,159,338476.7619,619020,56.0,11601.0,0,5.656854249,0,3540.00286,7215,20,0,0,172.0
4,6,13325.6514,6.487861212,8192,229,924804.0,3.0826,3,616,4,413164.1764,924728,26.0,11607.0,0,10.26320288,0,2529.124572,5755,20,1,2,72.0
9,4,150.3189,0.054957723,256,229,72783219.0,1.1076,1,72200000,160,348249.1306,615229,62.0,11601.0,0,5.30199124,0,3540.00286,7215,20,0,0,192.0
3,4,13764.3334,4.324749786,8192,229,924909.0,5.226,49,591,6,533464.8038,924900,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0
8,4,155.5907,0.054957687,256,229,72783267.0,0.8975,1,72200000,161,348830.087,616286,56.0,11601.0,0,5.656854249,0,3540.00286,7215,20,0,0,172.0
3,7,54483.0419,32.37742831,8192,229,216200.0,13.2811,213,16396,12,80214.54272,216084,26.0,11601.0,0,10.26320288,0,1299.172136,2920,20,1,2,72.0
7,6,159.7961,0.082001887,256,229,73169048.0,1.0045,1,72100000,14,460942.8283,1041032,56.0,11601.0,0,5.656854249,0,1757.789948,4380,20,0,0,172.0
2,6,52558.0664,27.75220977,8192,229,216199.0,70.7097,191,16322,68,87544.92237,216086,26.0,11601.0,0,10.26320288,0,1495.722401,2920,20,1,2,72.0
7,6,164.4285,0.081073127,256,229,74007260.0,2.8615,3,72100000,3,833179.0148,1864176,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0
3,6,57020.2018,27.75708847,8192,229,216161.0,13.0128,268,16551,14,87554.11737,216092,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
7,6,155.4917,0.081074514,256,229,74005994.0,1.8616,2,72100000,3,833141.8874,1864023,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0
2,5,54652.065,24.64547484,8192,229,202877.0,16.3667,164,1264,155,100082.4387,202860,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
10,5,147.7903,0.067564435,256,229,74003431.0,16.4311,59,72100000,17,931479.73,1864322,62.0,11607.0,0,5.30199124,0,4413.201989,10135,20,0,0,192.0
3,5,60493.6121,24.64875524,8192,229,202850.0,17.5181,163,1240,161,100099.7301,202832,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0
9,5,147.4172,0.067563866,256,229,74004054.0,2.8808,3,72500000,7,775954.1086,1553384,62.0,11607.0,0,5.30199124,0,3769.536019,8675,20,0,0,192.0
2,5,57831.6202,24.7001403,8192,229,202428.0,1.8844,195,1224,2,100256.596,202369,26.0,11607.0,0,10.26320288,0,3802.315321,8760,20,1,1,72.0
8,6,161.8081,0.081061278,256,229,74018078.0,0.9335,1,72500000,15,673222.7091,1506879,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0
3,5,55394.5465,24.6956264,8192,229,202465.0,2.2509,246,1195,2,100289.346,202408,26.0,11607.0,0,10.26320288,0,4455.182578,10220,20,1,1,72.0
8,6,162.5489,0.081063376,256,229,74016162.0,1.0748,1,72500000,3,673289.7011,1506895,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0
2,7,60581.6619,36.61011276,8192,229,191204.0,2.0218,3,845,2,77569.83663,191158,26.0,11607.0,0,10.26320288,0,2127.59774,5840,20,1,2,72.0
3,6,59552.1082,31.12000913,8192,229,192802.0,54.1363,136,966,47,85480.53236,192757,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
2,5,56016.5419,25.94033722,8192,229,192750.0,6.416,142,961,6,95580.89462,192704,26.0,11607.0,0,10.26320288,0,4413.201989,10135,20,1,1,72.0
3,5,58542.869,25.93495513,8192,229,192790.0,3.8256,120,889,4,95648.51947,192746,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
3,4,58042.3854,20.7472108,8192,229,192797.0,6.7672,70,836,6,110519.8885,192782,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0
3,5,90718.0626,37.63983198,8192,229,132838.0,3.0453,3,672,3,65831.30307,132784,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0
2,5,136137.0347,57.80346821,8192,229,86500.0,3.4429,4,574,3,42752.43232,86446,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
4,5,128703.5728,57.71805883,8192,229,86628.0,10.6302,45,649,10,42730.019,86618,26.0,11607.0,0,10.26320288,0,3346.363967,7300,20,1,1,72.0
3,5,122288.4219,57.35720923,8192,229,87173.0,3.7148,58,594,4,43034.26076,87168,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0
3,6,28511.2543,14.22508831,8192,229,421790.0,3.1318,49,593,3,188222.0008,421768,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
8,4,166.0418,0.054283432,256,229,73687309.0,3.3421,19,72400000,4,736282.2058,1276493,56.0,11607.0,0,5.656854249,0,5795.50069,11595,20,0,0,172.0
4,6,23006.4317,11.30128665,8192,229,530913.0,1.9406,65,573,2,237008.337,530799,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
8,6,161.0247,0.081613915,256,229,73516875.0,2.3079,3,72300000,2,566023.5861,1266787,56.0,11607.0,0,5.656854249,0,2538.919278,5840,20,0,0,172.0
4,6,20711.1835,11.25891565,8192,229,532911.0,3.1641,3,621,3,237798.8118,532854,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0
8,6,153.3687,0.081615749,256,229,73515223.0,1.6346,25,72200000,2,566031.65,1267105,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0
3,5,20532.6487,9.968877165,8192,229,501561.0,58.4655,190,44298,91,221949.5016,501508,26.0,11601.0,0,10.26320288,0,3022.508098,7300,20,1,1,72.0
9,5,159.649,0.06802225,256,229,73505360.0,4.8505,48,72700000,5,421788.5586,845190,56.0,11607.0,0,5.656854249,0,4413.201989,10135,20,0,0,172.0
4,4,23911.1331,7.979715563,8192,229,501271.0,50.1015,138,44244,195,251800.0799,501220,26.0,11601.0,0,10.26320288,0,4871.82583,10135,20,1,1,72.0
7,6,151.2532,0.081589068,256,229,73539264.0,0.9786,1,73500000,48,9426.473264,33291,56.0,11601.0,0,5.656854249,0,1757.789948,4380,20,0,0,172.0
3,5,22187.1163,9.965559028,8192,229,501728.0,77.0388,200,44374,91,222046.8552,501553,26.0,11601.0,0,10.26320288,0,3032.755381,7300,20,1,1,72.0
8,6,137.7917,0.08156036,256,229,73565149.0,3.0521,3,73500000,15,18442.33115,63154,56.0,11601.0,0,5.656854249,0,1973.024455,4380,20,0,0,172.0
2,5,24248.8537,10.19765087,8192,229,490309.0,5.4515,48,30242,183,225177.3118,490303,26.0,11601.0,0,10.26320288,0,3668.897,8760,20,1,1,72.0
9,5,167.6704,0.068002054,256,229,73527191.0,1.1303,1,73500000,186,10105.04852,33239,56.0,11601.0,0,5.656854249,0,2436.833027,5840,20,0,0,172.0
3,6,12687.1372,6.574542713,8192,229,912611.0,6.5918,101,30336,7,391119.6083,912555,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
8,7,153.7364,0.095727564,256,229,73124184.0,1.066,1,73100000,48,8890.900954,33215,56.0,11601.0,0,5.656854249,0,1299.172136,2920,20,0,0,172.0
2,6,12181.9834,6.574485081,8192,229,912619.0,13.8718,97,30382,65,391114.1636,912563,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
8,6,155.1179,0.082016147,256,229,73156326.0,1.0487,1,73100000,105,14865.76795,49356,56.0,11601.0,0,5.656854249,0,1998.0254,4380,20,0,0,172.0
2,6,13222.527,6.574701207,8192,229,912589.0,36.9531,48,30373,48,391181.3189,912532,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
8,6,155.3784,0.08201704,256,229,73155530.0,1.8267,2,73100000,47,14910.416,49191,56.0,11601.0,0,5.656854249,0,2189.772933,5840,20,0,0,172.0
3,7,11880.5755,7.557297813,8192,229,926257.0,2.143,49,548,2,377725.0108,926209,26.0,11607.0,0,10.26320288,0,1762.272815,4380,20,1,2,72.0
4,6,13821.7739,6.478467195,8192,229,926145.0,2.7554,48,545,3,413801.0975,926096,26.0,11607.0,0,10.26320288,0,2529.124572,5755,20,1,2,72.0
3,6,11162.3354,6.136236728,8192,229,977798.0,45.6221,48,595,48,436766.5191,977742,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
8,6,150.782,0.082121706,256,229,73062291.0,0.8261,1,73000000,181,15566.59604,51288,62.0,11601.0,0,5.30199124,0,2720.783986,7300,20,0,0,192.0
2,6,11383.137,6.136971057,8192,229,977681.0,2.2535,81,595,2,436839.7645,977632,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0
9,4,160.5459,0.054749807,256,229,73059618.0,4.3626,4,73000000,188,17136.21799,49590,62.0,11601.0,0,5.30199124,0,4922.508194,10220,20,0,0,192.0
3,4,11686.7893,4.090811934,8192,229,977801.0,3.5892,94,575,4,563998.5456,977780,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0
9,5,155.2237,0.068436843,256,229,73060062.0,3.0088,3,73000000,162,16769.5748,51022,56.0,11601.0,0,5.656854249,0,2436.833027,5840,20,0,0,172.0
4,6,7692.1728,3.981824299,8192,229,1506847.0,3.1526,52,530,3,673500.6964,1506832,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
9,7,151.4257,0.09650634,256,229,72534095.0,3.1676,3,72500000,48,13016.23788,37144,56.0,11601.0,0,5.656854249,0,1964.895647,5840,20,0,0,172.0
2,6,7902.6792,4.016152967,8192,229,1493967.0,3.1356,3,495,3,667756.2302,1493917,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
10,4,167.2797,0.055154189,256,229,72523956.0,3.3921,3,72500000,194,17563.70124,37004,62.0,11601.0,0,5.30199124,0,4088.041942,8675,20,0,0,192.0
2,6,7512.3521,4.016015871,8192,229,1494018.0,1.9693,27,495,3,667791.8984,1493963,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
8,6,162.14,0.082733342,256,229,72522152.0,6.2274,6,72500000,192,14052.41148,37160,56.0,11601.0,0,5.656854249,0,2720.783986,7300,20,0,0,172.0
3,5,7680.8278,3.346184914,8192,229,1494239.0,2.0389,33,526,2,746606.2042,1494231,26.0,11607.0,0,10.26320288,0,3346.363967,7300,20,1,1,72.0
3,5,7978.1708,3.345956512,8192,229,1494341.0,5.2699,13,532,5,746643.535,1494295,26.0,11607.0,0,10.26320288,0,4413.201989,10135,20,1,1,72.0
2,6,9531.8785,4.942530724,8192,229,1213953.0,3.1817,3,671,3,542447.5753,1213847,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0
3,6,11665.9812,5.754275187,8192,229,1042703.0,15.736,49,12215,16,459335.5555,1042528,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
7,6,178.8876,0.08223596,256,229,72960783.0,3.4582,3,72500000,3,211560.8447,474210,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0
2,6,11666.0822,5.826883297,8192,229,1029710.0,14.4456,48,753,15,459903.2676,1029646,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0
3,6,11758.487,5.827483188,8192,229,1029604.0,2.1878,211,959,2,459870.6814,1029508,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
4,4,11007.0219,3.884426654,8192,229,1029753.0,4.4944,50,911,5,593714.2769,1029702,26.0,11607.0,0,10.26320288,0,5795.50069,11595,20,1,1,72.0
4,6,10921.6873,5.825225752,8192,229,1030003.0,2.0601,2,880,3,459990.6211,1029955,26.0,11607.0,0,10.26320288,0,2863.744245,7300,20,1,2,72.0
3,5,11538.5007,4.924837136,8192,229,1015262.0,49.5407,48,631,137,506945.5361,1015171,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0
2,6,17944.5505,9.849046941,8192,229,609196.0,2.1511,18,647,2,272000.5898,609164,26.0,11607.0,0,10.26320288,0,2558.396197,5840,20,1,2,72.0
1,5,20036.633,8.205155135,8192,229,609373.0,4.1456,677,677,4,304096.4159,609174,20.0,11607.0,0,14.14213562,0,3327.769794,7215,20,1,2,52.0
2,6,19743.5451,9.848076999,8192,229,609256.0,2.2222,4,598,3,272018.4789,609209,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
4,6,15378.9168,8.186778625,8192,229,732889.0,2.1179,49,752,2,327241.6449,732773,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
8,5,164.2728,0.068601122,256,229,72885105.0,3.2378,3,72400000,158,254647.3551,525092,56.0,11601.0,0,5.656854249,0,2207.341206,4380,20,0,0,172.0
4,6,17544.2147,8.174108511,8192,229,734025.0,3.991,4,696,14,327656.7824,733975,26.0,11607.0,0,10.26320288,0,2538.919278,5840,20,1,2,72.0
9,6,161.3189,0.082324874,256,229,72881982.0,1.0272,1,72400000,16,227933.0258,523964,62.0,11601.0,0,5.30199124,0,1757.789948,4380,20,0,0,192.0
3,5,17092.4714,7.111707862,8192,229,703066.0,4.1453,4,615,4,350959.5975,703015,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
9,5,161.7736,0.06860555,256,229,72880401.0,3.2311,3,72400000,192,254425.5778,524400,56.0,11601.0,0,5.656854249,0,3668.897,8760,20,0,0,172.0
2,5,16708.8118,7.092973275,8192,229,704923.0,3.1296,15,649,3,351866.9494,704907,26.0,11607.0,0,10.26320288,0,4413.201989,10135,20,1,1,72.0
9,4,159.1841,0.054882798,256,229,72882581.0,4.4879,4,72400000,4,295097.3402,512476,62.0,11607.0,0,5.30199124,0,5795.50069,11595,20,0,0,192.0
4,5,18202.2092,7.092852533,8192,229,704935.0,4.0255,7,637,4,351928.9489,704903,26.0,11607.0,0,10.26320288,0,3327.769794,7215,20,1,1,72.0
9,6,143.832,0.082325663,256,229,72881284.0,0.8615,1,72400000,2,228528.5841,512261,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0
2,5,67732.8602,28.5596783,8192,229,175072.0,11.0067,10,40019,161,63187.77535,174979,26.0,11601.0,0,10.26320288,0,2436.833027,5840,20,1,1,72.0
7,6,158.3229,0.082328939,256,229,72878384.0,3.364,143,72400000,3,228594.2783,512268,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0
4,4,70841.226,23.10095696,8192,229,173153.0,3.3065,3,40013,194,68032.22365,173045,26.0,11601.0,0,10.26320288,0,4088.041942,8675,20,1,1,72.0
7,5,168.5814,0.068605382,256,229,72880580.0,3.5917,3,72400000,4,255561.3643,512385,56.0,11607.0,0,5.656854249,0,4413.201989,10135,20,0,0,172.0
4,4,69733.845,23.10816354,8192,229,173099.0,1.0263,1,40027,148,68099.17681,172969,26.0,11601.0,0,10.26320288,0,4088.041942,8675,20,1,1,72.0
7,5,152.9335,0.068605147,256,229,72880829.0,3.1146,48,72400000,3,255649.7211,512555,56.0,11607.0,0,5.656854249,0,3173.373883,5840,20,0,0,172.0
3,5,42688.2357,17.19761435,8192,229,290738.0,29.8868,98,25768,159,128521.9038,290636,26.0,11601.0,0,10.26320288,0,2436.833027,5840,20,1,1,72.0
8,4,156.9502,0.054977294,256,229,72757310.0,5.8019,49,72200000,5,295409.3761,512976,56.0,11607.0,0,5.656854249,0,5795.50069,11595,20,0,0,172.0
3,5,75199.4966,30.5317408,8192,229,163764.0,12.2037,16,25552,63,65726.0271,163715,26.0,11601.0,0,10.26320288,0,2436.833027,5840,20,1,1,72.0
8,5,162.5873,0.068619602,256,229,72865477.0,0.86,1,72400000,5,255914.3997,513115,56.0,11607.0,0,5.656854249,0,4413.201989,10135,20,0,0,172.0
4,7,46275.6001,27.570018,8192,229,253899.0,0.9929,1,25599,13,91442.34294,253850,26.0,11601.0,0,10.26320288,0,1561.969346,4380,20,1,2,72.0
8,4,157.0471,0.054949183,256,229,72794531.0,4.5152,50,72300000,5,295227.0933,512362,56.0,11607.0,0,5.656854249,0,5795.50069,11595,20,0,0,172.0
4,6,41207.823,23.72854544,8192,229,252860.0,15.4578,98,24756,17,99636.41628,252810,26.0,11601.0,0,10.26320288,0,1757.789948,4380,20,1,2,72.0
7,6,175.6031,0.082420577,256,229,72797355.0,2.683,51,72700000,3,62666.99934,141243,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0
2,7,41712.4215,24.64120643,8192,229,284077.0,9.4043,96,10480,15,110629.4279,284069,26.0,11601.0,0,10.26320288,0,1561.969346,4380,20,1,2,72.0
7,6,156.9501,0.0824707,256,229,72753111.0,2.1961,4,72700000,2,35315.01624,80249,56.0,11607.0,0,5.656854249,0,2177.344966,4380,20,0,0,172.0
2,6,41958.1201,21.12609107,8192,229,284009.0,8.1736,63,10551,65,120919.9122,284001,26.0,11601.0,0,10.26320288,0,1495.722401,2920,20,1,2,72.0
8,6,157.1019,0.082470467,256,229,72753317.0,2.5067,123,72700000,3,35361.76954,80403,56.0,11607.0,0,5.656854249,0,2538.919278,5840,20,0,0,172.0
3,4,39141.6277,14.08445745,8192,229,284001.0,49.2099,109,10595,187,154690.8909,283945,26.0,11601.0,0,10.26320288,0,4128.319301,8760,20,1,1,72.0
9,5,154.9761,0.068726066,256,229,72752600.0,0.8606,1,72700000,4,39592.35547,80735,56.0,11607.0,0,5.656854249,0,4413.201989,10135,20,0,0,172.0
2,6,34061.0501,18.01396082,8192,229,333075.0,52.6906,98,10622,64,142817.5826,333019,26.0,11601.0,0,10.26320288,0,2201.078258,5840,20,1,2,72.0
8,5,155.8901,0.068770927,256,229,72705142.0,4.3097,141,72600000,4,39528.23568,80571,56.0,11607.0,0,5.656854249,0,4413.201989,10135,20,0,0,172.0
4,6,32536.1099,16.62496571,8192,229,360903.0,12.0984,48,767,13,160804.5681,360888,26.0,11607.0,0,10.26320288,0,2529.124572,5755,20,1,2,72.0
10,6,170.0155,0.082553041,256,229,72680545.0,0.0,0,72600000,2,17069.40225,39402,62.0,11607.0,0,5.30199124,0,2177.344966,4380,20,0,0,192.0
4,6,32792.6759,16.61838104,8192,229,361046.0,3.5118,101,876,3,160810.9157,361017,26.0,11607.0,0,10.26320288,0,2177.344966,4380,20,1,2,72.0
10,6,159.1982,0.082554436,256,229,72679317.0,0.9356,1,72600000,2,17365.97245,39868,62.0,11607.0,0,5.30199124,0,2538.919278,5840,20,0,0,192.0
3,5,28583.7525,13.85060735,8192,229,360995.0,6.789,48,924,7,179737.587,360949,26.0,11607.0,0,10.26320288,0,3173.373883,5840,20,1,1,72.0
10,6,163.9797,0.082526968,256,229,72703507.0,0.9278,1,72700000,45,14254.69513,32499,62.0,11601.0,0,5.30199124,0,2189.772933,5840,20,0,0,192.0
